site_id,site_slug,site_name,device_id,device_name,role_name,role_slug,model,model_slug,manufacturer,status,url
5,louveira,Louveira,9268,BRFFLVACAM027-2,Access Cameras,access-cameras,ICX7150-24P-4X10G,icx7150-24p-4x10g,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/9268/
5,louveira,Louveira,9399,BRFFLVACAM38-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/9399/
417,xd-macquarie,Macquarie,34453,MXXDMCACAM001-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34453/
417,xd-macquarie,Macquarie,34590,MXXDMCACAM001-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34590/
417,xd-macquarie,Macquarie,34640,MXXDMCACAM002-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34640/
417,xd-macquarie,Macquarie,34641,MXXDMCACAM002-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34641/
417,xd-macquarie,Macquarie,34642,MXXDMCACAM003-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34642/
417,xd-macquarie,Macquarie,34643,MXXDMCACAM003-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34643/
417,xd-macquarie,Macquarie,34644,MXXDMCACAM004-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34644/
417,xd-macquarie,Macquarie,34645,MXXDMCACAM004-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34645/
417,xd-macquarie,Macquarie,34646,MXXDMCACAM005-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34646/
417,xd-macquarie,Macquarie,34647,MXXDMCACAM005-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34647/
417,xd-macquarie,Macquarie,34648,MXXDMCACAM006-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34648/
417,xd-macquarie,Macquarie,34649,MXXDMCACAM006-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34649/
417,xd-macquarie,Macquarie,34454,MXXDMCCCAM001-1,Core Cameras,core-cameras,ICX7450-48F,icx7450-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34454/
417,xd-macquarie,Macquarie,34498,MXXDMCCCAM001-2,Core Cameras,core-cameras,ICX7450-48F,icx7450-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34498/
417,xd-macquarie,Macquarie,34638,MXXDMCDCAM001-1,Distribution Cameras,distribution-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34638/
417,xd-macquarie,Macquarie,34639,MXXDMCDCAM001-2,Distribution Cameras,distribution-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34639/
330,manzanillo,Manzanillo,33845,MXSCZLCCAM001-1,Core Cameras,core-cameras,ICX7450-48P,icx7450-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/33845/
81,marilia,Marilia,35059,BRSCMAACAM002-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Em Descomissionamento,http://netbox.adminml.com/dcim/devices/35059/
81,marilia,Marilia,35060,BRSCMAACP002-1,Access Switch,access-switch,ICX7150-48PF,icx7150-48pf,Ruckus,Em Descomissionamento,http://netbox.adminml.com/dcim/devices/35060/
301,matamoros,Matamoros,721031,MXSCMACCAM001-1,Core Cameras,core-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Planejado,http://netbox.adminml.com/dcim/devices/721031/
35,maua,Maua,8545,BRSCMUCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8545/
180,mazatlan,Mazatlan,9356,MXSCMZCCAM001-1,Core Cameras,core-cameras,ICX7450-48P,icx7450-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9356/
409,mega-barueri-xd,Mega Barueri XD,8361,BRXDBRACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8361/
409,mega-barueri-xd,Mega Barueri XD,9279,BRXDBRACAM002-1,Access Cameras,access-cameras,ICX7150-48-POE,icx7150-48-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9279/
409,mega-barueri-xd,Mega Barueri XD,9265,BRXDBRACAM003-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9265/
409,mega-barueri-xd,Mega Barueri XD,2556,BRXDBRACAM004-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2556/
409,mega-barueri-xd,Mega Barueri XD,8886,BRXDBRACAM005-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8886/
409,mega-barueri-xd,Mega Barueri XD,6860,BRXDBRACAM006-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6860/
409,mega-barueri-xd,Mega Barueri XD,8195,BRXDBRACAM007-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8195/
409,mega-barueri-xd,Mega Barueri XD,9269,BRXDBRACAM008-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9269/
409,mega-barueri-xd,Mega Barueri XD,34306,BRXDBRACAM009-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34306/
409,mega-barueri-xd,Mega Barueri XD,8197,BRXDBRACAM010-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8197/
409,mega-barueri-xd,Mega Barueri XD,9272,BRXDBRACAM010-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9272/
409,mega-barueri-xd,Mega Barueri XD,34310,BRXDBRACAM012-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34310/
409,mega-barueri-xd,Mega Barueri XD,34311,BRXDBRACAM013-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34311/
409,mega-barueri-xd,Mega Barueri XD,34312,BRXDBRACAM014-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34312/
409,mega-barueri-xd,Mega Barueri XD,34313,BRXDBRACAM015-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34313/
409,mega-barueri-xd,Mega Barueri XD,34314,BRXDBRACAM016-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34314/
409,mega-barueri-xd,Mega Barueri XD,34315,BRXDBRACAM017-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34315/
409,mega-barueri-xd,Mega Barueri XD,34316,BRXDBRACAM018-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34316/
409,mega-barueri-xd,Mega Barueri XD,9453,BRXDBRACAM019-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9453/
409,mega-barueri-xd,Mega Barueri XD,10491,BRXDBRACAM020-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10491/
409,mega-barueri-xd,Mega Barueri XD,34319,BRXDBRACAM021-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34319/
409,mega-barueri-xd,Mega Barueri XD,34320,BRXDBRACAM022-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34320/
409,mega-barueri-xd,Mega Barueri XD,17005,BRXDBRACAM023-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/17005/
409,mega-barueri-xd,Mega Barueri XD,10504,BRXDBRACAM024-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10504/
409,mega-barueri-xd,Mega Barueri XD,17001,BRXDBRACAM025-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/17001/
409,mega-barueri-xd,Mega Barueri XD,17008,BRXDBRACAM026-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/17008/
409,mega-barueri-xd,Mega Barueri XD,16982,BRXDBRACAM027-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/16982/
409,mega-barueri-xd,Mega Barueri XD,16970,BRXDBRACAM028-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/16970/
409,mega-barueri-xd,Mega Barueri XD,17006,BRXDBRACAM029-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/17006/
409,mega-barueri-xd,Mega Barueri XD,10516,BRXDBRACAM030-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10516/
409,mega-barueri-xd,Mega Barueri XD,16997,BRXDBRACAM031-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/16997/
409,mega-barueri-xd,Mega Barueri XD,10512,BRXDBRACAM032-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10512/
409,mega-barueri-xd,Mega Barueri XD,336020,BRXDBRACAM033-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/336020/
409,mega-barueri-xd,Mega Barueri XD,38933,BRXDBRACAM034-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/38933/
409,mega-barueri-xd,Mega Barueri XD,332516,BRXDBRACAM035-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/332516/
409,mega-barueri-xd,Mega Barueri XD,245289,BRXDBRACAM036-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/245289/
409,mega-barueri-xd,Mega Barueri XD,34285,BRXDBRACAM050-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34285/
409,mega-barueri-xd,Mega Barueri XD,34286,BRXDBRACAM050-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34286/
409,mega-barueri-xd,Mega Barueri XD,34563,BRXDBRACP004-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34563/
409,mega-barueri-xd,Mega Barueri XD,17003,BRXDBRACP014-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/17003/
409,mega-barueri-xd,Mega Barueri XD,34561,BRXDBRACP016-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34561/
409,mega-barueri-xd,Mega Barueri XD,34562,BRXDBRACP017-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34562/
409,mega-barueri-xd,Mega Barueri XD,245290,BRXDBRACP021-1,Access Switch,access-switch,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/245290/
409,mega-barueri-xd,Mega Barueri XD,265199,BRXDBRACP022-1,Access Switch,access-switch,ICX7150-C08P,icx-7150-c08p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/265199/
409,mega-barueri-xd,Mega Barueri XD,335020,BRXDBRACP023-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/335020/
409,mega-barueri-xd,Mega Barueri XD,34337,BRXDBRCCAM001-1,Core Cameras,core-cameras,ICX7450-48F,icx7450-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34337/
409,mega-barueri-xd,Mega Barueri XD,34338,BRXDBRCCAM001-2,Core Cameras,core-cameras,ICX7450-48F,icx7450-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34338/
409,mega-barueri-xd,Mega Barueri XD,10252,BRXDBRCRP001-1,Core Switch,core-switch,ICX7150-24F,icx7150-24f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10252/
409,mega-barueri-xd,Mega Barueri XD,10253,BRXDBRCRP001-2,Core Switch,core-switch,ICX7150-24F,icx7150-24f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10253/
409,mega-barueri-xd,Mega Barueri XD,265997,FEA3843T2TN,Access Cameras,access-cameras,ICX7150-24P,icx7150-24p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/265997/
409,mega-barueri-xd,Mega Barueri XD,16987,FMF3821R0FY,Access Cameras,access-cameras,ICX7150-C08P,icx-7150-c08p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/16987/
516,mega-campinas-xd,Mega Campinas XD,393880,BRXDCAACAM009-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/393880/
516,mega-campinas-xd,Mega Campinas XD,393834,BRXDCAACAM010-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/393834/
516,mega-campinas-xd,Mega Campinas XD,376894,BRXDCAACAM011-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/376894/
516,mega-campinas-xd,Mega Campinas XD,394253,BRXDCAACAM012-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/394253/
516,mega-campinas-xd,Mega Campinas XD,376875,BRXDCAACAM013-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/376875/
516,mega-campinas-xd,Mega Campinas XD,378550,BRXDCAACAM015-1,Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/378550/
516,mega-campinas-xd,Mega Campinas XD,299327,BRXDCAACAM016-1,Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/299327/
516,mega-campinas-xd,Mega Campinas XD,299326,BRXDCAACAM017-1,Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/299326/
516,mega-campinas-xd,Mega Campinas XD,299330,BRXDCAACAM018-1,Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/299330/
516,mega-campinas-xd,Mega Campinas XD,378548,BRXDCAACAM019-1,Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/378548/
516,mega-campinas-xd,Mega Campinas XD,299320,BRXDCAACAM020-1,Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/299320/
516,mega-campinas-xd,Mega Campinas XD,393855,BRXDCAACP009-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/393855/
516,mega-campinas-xd,Mega Campinas XD,393854,BRXDCAACP010-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/393854/
516,mega-campinas-xd,Mega Campinas XD,393872,BRXDCAACP011-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/393872/
516,mega-campinas-xd,Mega Campinas XD,34139,BRXDCAACP012-1,Access Switch,access-switch,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34139/
516,mega-campinas-xd,Mega Campinas XD,295921,BRXDCAACP013-1,Access Switch,access-switch,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295921/
516,mega-campinas-xd,Mega Campinas XD,378547,BRXDCAACP014-1,Access Switch,access-switch,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/378547/
516,mega-campinas-xd,Mega Campinas XD,299329,BRXDCAACP015-1,Access Switch,access-switch,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/299329/
516,mega-campinas-xd,Mega Campinas XD,299334,BRXDCAACP016-1,Access Switch,access-switch,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/299334/
516,mega-campinas-xd,Mega Campinas XD,144083,BRXDCACCAM001-1,Core Cameras,core-cameras,ICX7150-24F,icx7150-24f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/144083/
516,mega-campinas-xd,Mega Campinas XD,223993,BRXDCACCAM001-2,Core Cameras,core-cameras,ICX7150-24F,icx7150-24f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/223993/
516,mega-campinas-xd,Mega Campinas XD,144081,BRXDCACRP001-1,Core Switch,core-switch,ICX7150-24F,icx7150-24f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/144081/
516,mega-campinas-xd,Mega Campinas XD,144082,BRXDCACRP001-2,Core Switch,core-switch,ICX7150-24F,icx7150-24f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/144082/
516,mega-campinas-xd,Mega Campinas XD,190178,BRXDCADCAM001-1,Distribution Cameras,distribution-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/190178/
516,mega-campinas-xd,Mega Campinas XD,394455,FMF3821R00P,Access Switch,access-switch,ICX7150-C08P,icx-7150-c08p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/394455/
516,mega-campinas-xd,Mega Campinas XD,10534,FMF3821R037,Access Switch,access-switch,ICX7150-C08P,icx-7150-c08p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/10534/
73,mega-celso-ramos-xd,Mega Celso Ramos XD,295973,BRXDCRACAM001-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295973/
73,mega-celso-ramos-xd,Mega Celso Ramos XD,410485,BRXDCRACAM002-1,Access Cameras,access-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/410485/
73,mega-celso-ramos-xd,Mega Celso Ramos XD,295965,BRXDCRACAM003-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295965/
73,mega-celso-ramos-xd,Mega Celso Ramos XD,295957,BRXDCRACAM004-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295957/
73,mega-celso-ramos-xd,Mega Celso Ramos XD,501020,BRXDCRACAM005-1,Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/501020/
73,mega-celso-ramos-xd,Mega Celso Ramos XD,537679,BRXDCRCCAM001-1,Core Cameras,core-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/537679/
73,mega-celso-ramos-xd,Mega Celso Ramos XD,410489,BRXDCRCCAM001-2,Core Cameras,core-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/410489/
478,mega-contagem-xd,Mega Contagem XD,105023,BRXDCGACAM005-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/105023/
478,mega-contagem-xd,Mega Contagem XD,105022,BRXDCGACP005-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/105022/
244,mega-guarulhos-xd,MEGA Guarulhos XD,19348,BRXDGLACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19348/
244,mega-guarulhos-xd,MEGA Guarulhos XD,19349,BRXDGLACAM002-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19349/
244,mega-guarulhos-xd,MEGA Guarulhos XD,668166,BRXDGLACAM002-2,Access Cameras,access-cameras,ICX7150-C12P,icx7150-c12p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/668166/
244,mega-guarulhos-xd,MEGA Guarulhos XD,19350,BRXDGLACAM003-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19350/
244,mega-guarulhos-xd,MEGA Guarulhos XD,28014,BRXDGLACAM003-2,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/28014/
244,mega-guarulhos-xd,MEGA Guarulhos XD,19351,BRXDGLACAM004-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19351/
244,mega-guarulhos-xd,MEGA Guarulhos XD,19352,BRXDGLACAM005-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19352/
244,mega-guarulhos-xd,MEGA Guarulhos XD,19353,BRXDGLACAM005-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19353/
244,mega-guarulhos-xd,MEGA Guarulhos XD,19354,BRXDGLACAM006-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19354/
244,mega-guarulhos-xd,MEGA Guarulhos XD,28015,BRXDGLACAM006-2,Access Cameras,access-cameras,ICX7150-24P,icx7150-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/28015/
244,mega-guarulhos-xd,MEGA Guarulhos XD,19355,BRXDGLACAM007-1,Distribution Cameras,distribution-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19355/
244,mega-guarulhos-xd,MEGA Guarulhos XD,82483,BRXDGLACAM008-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/82483/
244,mega-guarulhos-xd,MEGA Guarulhos XD,410523,BRXDGLACAM009-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/410523/
244,mega-guarulhos-xd,MEGA Guarulhos XD,8017,BRXDGLACP005-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8017/
244,mega-guarulhos-xd,MEGA Guarulhos XD,410524,BRXDGLACP006-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/410524/
